,Name,Congress,State,Start_Date,End_Date,Party,Since_Year,End_Year,Previously_Rep?
2500,Matt Gaetz,rep,FL,2017-01-03,2019-01-03,Republican,2017,2019,Y
2501,Matt Gaetz,rep,FL,2019-01-03,2021-01-03,Republican,2019,2021,Y
2502,Matt Gaetz,rep,FL,2021-01-03,2023-01-03,Republican,2021,2023,Y
2503,Neal P. Dunn,rep,FL,2017-01-03,2019-01-03,Republican,2017,2019,Y
2504,Neal P. Dunn,rep,FL,2019-01-03,2021-01-03,Republican,2019,2021,Y
2505,Neal P. Dunn,rep,FL,2021-01-03,2023-01-03,Republican,2021,2023,Y
2506,John H. Rutherford,rep,FL,2017-01-03,2019-01-03,Republican,2017,2019,Y
2507,John H. Rutherford,rep,FL,2019-01-03,2021-01-03,Republican,2019,2021,Y
2508,John H. Rutherford,rep,FL,2021-01-03,2023-01-03,Republican,2021,2023,Y
2509,"Al Lawson, Jr.",rep,FL,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2510,"Al Lawson, Jr.",rep,FL,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2511,"Al Lawson, Jr.",rep,FL,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2512,Stephanie N. Murphy,rep,FL,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2513,Stephanie N. Murphy,rep,FL,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2514,Stephanie N. Murphy,rep,FL,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2515,Darren Soto,rep,FL,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2516,Darren Soto,rep,FL,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2517,Darren Soto,rep,FL,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2518,Val Butler Demings,rep,FL,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2519,Val Butler Demings,rep,FL,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2520,Val Butler Demings,rep,FL,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2521,Charlie Crist,rep,FL,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2522,Charlie Crist,rep,FL,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2523,Charlie Crist,rep,FL,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2524,Brian J. Mast,rep,FL,2017-01-03,2019-01-03,Republican,2017,2019,Y
2525,Brian J. Mast,rep,FL,2019-01-03,2021-01-03,Republican,2019,2021,Y
2526,Brian J. Mast,rep,FL,2021-01-03,2023-01-03,Republican,2021,2023,Y
2527,A. Drew Ferguson IV,rep,GA,2017-01-03,2019-01-03,Republican,2017,2019,Y
2528,A. Drew Ferguson IV,rep,GA,2019-01-03,2021-01-03,Republican,2019,2021,Y
2529,A. Drew Ferguson IV,rep,GA,2021-01-03,2023-01-03,Republican,2021,2023,Y
2530,Raja Krishnamoorthi,rep,IL,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2531,Raja Krishnamoorthi,rep,IL,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2532,Raja Krishnamoorthi,rep,IL,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2533,Jim Banks,rep,IN,2017-01-03,2019-01-03,Republican,2017,2019,Y
2534,Jim Banks,rep,IN,2019-01-03,2021-01-03,Republican,2019,2021,Y
2535,Jim Banks,rep,IN,2021-01-03,2023-01-03,Republican,2021,2023,Y
2536,Trey Hollingsworth,rep,IN,2017-01-03,2019-01-03,Republican,2017,2019,Y
2537,Trey Hollingsworth,rep,IN,2019-01-03,2021-01-03,Republican,2019,2021,Y
2538,Trey Hollingsworth,rep,IN,2021-01-03,2023-01-03,Republican,2021,2023,Y
2539,Roger Marshall,rep,KS,2017-01-03,2019-01-03,Republican,2017,2019,Y
2540,Roger Marshall,rep,KS,2019-01-03,2021-01-03,Republican,2019,2021,Y
2541,Roger Marshall,sen,KS,2021-01-03,2027-01-03,Republican,2021,2027,Y
2542,Clay Higgins,rep,LA,2017-01-03,2019-01-03,Republican,2017,2019,Y
2543,Clay Higgins,rep,LA,2019-01-03,2021-01-03,Republican,2019,2021,Y
2544,Clay Higgins,rep,LA,2021-01-03,2023-01-03,Republican,2021,2023,Y
2545,Mike Johnson,rep,LA,2017-01-03,2019-01-03,Republican,2017,2019,Y
2546,Mike Johnson,rep,LA,2019-01-03,2021-01-03,Republican,2019,2021,Y
2547,Mike Johnson,rep,LA,2021-01-03,2023-01-03,Republican,2021,2023,Y
2548,Anthony Brown,rep,MD,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2549,Anthony Brown,rep,MD,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2550,Anthony Brown,rep,MD,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2551,Jamie Raskin,rep,MD,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2552,Jamie Raskin,rep,MD,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2553,Jamie Raskin,rep,MD,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2554,Jack Bergman,rep,MI,2017-01-03,2019-01-03,Republican,2017,2019,Y
2555,Jack Bergman,rep,MI,2019-01-03,2021-01-03,Republican,2019,2021,Y
2556,Jack Bergman,rep,MI,2021-01-03,2023-01-03,Republican,2021,2023,Y
2557,Ted Budd,rep,NC,2017-01-03,2019-01-03,Republican,2017,2019,Y
2558,Ted Budd,rep,NC,2019-01-03,2021-01-03,Republican,2019,2021,Y
2559,Ted Budd,rep,NC,2021-01-03,2023-01-03,Republican,2021,2023,Y
2560,Don Bacon,rep,NE,2017-01-03,2019-01-03,Republican,2017,2019,Y
2561,Don Bacon,rep,NE,2019-01-03,2021-01-03,Republican,2019,2021,Y
2562,Don Bacon,rep,NE,2021-01-03,2023-01-03,Republican,2021,2023,Y
2563,Josh Gottheimer,rep,NJ,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2564,Josh Gottheimer,rep,NJ,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2565,Josh Gottheimer,rep,NJ,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2566,Jacky Rosen,rep,NV,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2567,Jacky Rosen,sen,NV,2019-01-03,2025-01-03,Democrat,2019,2025,Y
2568,Thomas R. Suozzi,rep,NY,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2569,Thomas R. Suozzi,rep,NY,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2570,Thomas R. Suozzi,rep,NY,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2571,Adriano Espaillat,rep,NY,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2572,Adriano Espaillat,rep,NY,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2573,Adriano Espaillat,rep,NY,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2574,Brian K. Fitzpatrick,rep,PA,2017-01-03,2019-01-03,Republican,2017,2019,Y
2575,Brian K. Fitzpatrick,rep,PA,2019-01-03,2021-01-03,Republican,2019,2021,Y
2576,Brian K. Fitzpatrick,rep,PA,2021-01-03,2023-01-03,Republican,2021,2023,Y
2577,Lloyd Smucker,rep,PA,2017-01-03,2019-01-03,Republican,2017,2019,Y
2578,Lloyd Smucker,rep,PA,2019-01-03,2021-01-03,Republican,2019,2021,Y
2579,Lloyd Smucker,rep,PA,2021-01-03,2023-01-03,Republican,2021,2023,Y
2580,Jenniffer González-Colón,rep,PR,2017-01-03,2021-01-03,Republican,2017,2021,Y
2581,Jenniffer González-Colón,rep,PR,2021-01-03,2023-01-03,Republican,2021,2023,Y
2582,David Kustoff,rep,TN,2017-01-03,2019-01-03,Republican,2017,2019,Y
2583,David Kustoff,rep,TN,2019-01-03,2021-01-03,Republican,2019,2021,Y
2584,David Kustoff,rep,TN,2021-01-03,2023-01-03,Republican,2021,2023,Y
2585,Vicente Gonzalez,rep,TX,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2586,Vicente Gonzalez,rep,TX,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2587,Vicente Gonzalez,rep,TX,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2588,Jodey C. Arrington,rep,TX,2017-01-03,2019-01-03,Republican,2017,2019,Y
2589,Jodey C. Arrington,rep,TX,2019-01-03,2021-01-03,Republican,2019,2021,Y
2590,Jodey C. Arrington,rep,TX,2021-01-03,2023-01-03,Republican,2021,2023,Y
2591,A. Donald McEachin,rep,VA,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2592,A. Donald McEachin,rep,VA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2593,A. Donald McEachin,rep,VA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2594,Pramila Jayapal,rep,WA,2017-01-03,2019-01-03,Democrat,2017,2019,Y
2595,Pramila Jayapal,rep,WA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2596,Pramila Jayapal,rep,WA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2597,Mike Gallagher,rep,WI,2017-01-03,2019-01-03,Republican,2017,2019,Y
2598,Mike Gallagher,rep,WI,2019-01-03,2021-01-03,Republican,2019,2021,Y
2599,Mike Gallagher,rep,WI,2021-01-03,2023-01-03,Republican,2021,2023,Y
2600,Liz Cheney,rep,WY,2017-01-03,2019-01-03,Republican,2017,2019,Y
2601,Liz Cheney,rep,WY,2019-01-03,2021-01-03,Republican,2019,2021,Y
2602,Liz Cheney,rep,WY,2021-01-03,2023-01-03,Republican,2021,2023,Y
2603,Ron Estes,rep,KS,2017-04-25,2019-01-03,Republican,2017,2019,Y
2604,Ron Estes,rep,KS,2019-01-03,2021-01-03,Republican,2019,2021,Y
2605,Ron Estes,rep,KS,2021-01-03,2023-01-03,Republican,2021,2023,Y
2606,Ralph Norman,rep,SC,2017-06-26,2019-01-03,Republican,2017,2019,Y
2607,Ralph Norman,rep,SC,2019-01-03,2021-01-03,Republican,2019,2021,Y
2608,Ralph Norman,rep,SC,2021-01-03,2023-01-03,Republican,2021,2023,Y
2609,Jimmy Gomez,rep,CA,2017-07-11,2019-01-03,Democrat,2017,2019,Y
2610,Jimmy Gomez,rep,CA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2611,Jimmy Gomez,rep,CA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2612,John R. Curtis,rep,UT,2017-11-13,2019-01-03,Republican,2017,2019,Y
2613,John R. Curtis,rep,UT,2019-01-03,2021-01-03,Republican,2019,2021,Y
2614,John R. Curtis,rep,UT,2021-01-03,2023-01-03,Republican,2021,2023,Y
2615,Tina Smith,sen,MN,2018-01-03,2018-11-06,Democrat,2018,2018,
2616,Tina Smith,sen,MN,2018-11-07,2021-01-03,Democrat,2018,2021,
2617,Tina Smith,sen,MN,2021-01-03,2027-01-03,Democrat,2021,2027,
2618,Cindy Hyde-Smith,sen,MS,2018-04-09,2018-11-27,Republican,2018,2018,
2619,Cindy Hyde-Smith,sen,MS,2018-11-28,2021-01-03,Republican,2018,2021,
2620,Cindy Hyde-Smith,sen,MS,2021-01-03,2027-01-03,Republican,2021,2027,
2621,Conor Lamb,rep,PA,2018-04-12,2019-01-03,Democrat,2018,2019,Y
2622,Conor Lamb,rep,PA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2623,Conor Lamb,rep,PA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2624,Debbie Lesko,rep,AZ,2018-05-07,2019-01-03,Republican,2018,2019,Y
2625,Debbie Lesko,rep,AZ,2019-01-03,2021-01-03,Republican,2019,2021,Y
2626,Debbie Lesko,rep,AZ,2021-01-03,2023-01-03,Republican,2021,2023,Y
2627,Michael Cloud,rep,TX,2018-07-10,2019-01-03,Republican,2018,2019,Y
2628,Michael Cloud,rep,TX,2019-01-03,2021-01-03,Republican,2019,2021,Y
2629,Michael Cloud,rep,TX,2021-01-03,2023-01-03,Republican,2021,2023,Y
2630,Troy Balderson,rep,OH,2018-09-05,2019-01-03,Republican,2018,2019,Y
2631,Troy Balderson,rep,OH,2019-01-03,2021-01-03,Republican,2019,2021,Y
2632,Troy Balderson,rep,OH,2021-01-03,2023-01-03,Republican,2021,2023,Y
2633,Kevin Hern,rep,OK,2018-11-13,2019-01-03,Republican,2018,2019,Y
2634,Kevin Hern,rep,OK,2019-01-03,2021-01-03,Republican,2019,2021,Y
2635,Kevin Hern,rep,OK,2021-01-03,2023-01-03,Republican,2021,2023,Y
2636,Joseph D. Morelle,rep,NY,2018-11-13,2019-01-03,Democrat,2018,2019,Y
2637,Joseph D. Morelle,rep,NY,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2638,Joseph D. Morelle,rep,NY,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2639,Mary Gay Scanlon,rep,PA,2018-11-13,2019-01-03,Democrat,2018,2019,Y
2640,Mary Gay Scanlon,rep,PA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2641,Mary Gay Scanlon,rep,PA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2642,Susan Wild,rep,PA,2018-11-27,2019-01-03,Democrat,2018,2019,Y
2643,Susan Wild,rep,PA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2644,Susan Wild,rep,PA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2645,Ed Case,rep,HI,2003-01-07,2005-01-03,Democrat,2003,2005,Y
2646,Ed Case,rep,HI,2005-01-04,2007-01-03,Democrat,2005,2007,Y
2647,Ed Case,rep,HI,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2648,Ed Case,rep,HI,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2649,Steven Horsford,rep,NV,2013-01-03,2015-01-03,Democrat,2013,2015,Y
2650,Steven Horsford,rep,NV,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2651,Steven Horsford,rep,NV,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2652,Ann Kirkpatrick,rep,AZ,2009-01-06,2011-01-03,Democrat,2009,2011,Y
2653,Ann Kirkpatrick,rep,AZ,2013-01-03,2015-01-03,Democrat,2013,2015,Y
2654,Ann Kirkpatrick,rep,AZ,2015-01-06,2017-01-03,Democrat,2015,2017,Y
2655,Ann Kirkpatrick,rep,AZ,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2656,Ann Kirkpatrick,rep,AZ,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2657,Greg Stanton,rep,AZ,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2658,Greg Stanton,rep,AZ,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2659,Josh Harder,rep,CA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2660,Josh Harder,rep,CA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2661,Katie Porter,rep,CA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2662,Katie Porter,rep,CA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2663,Mike Levin,rep,CA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2664,Mike Levin,rep,CA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2665,Joe Neguse,rep,CO,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2666,Joe Neguse,rep,CO,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2667,Jason Crow,rep,CO,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2668,Jason Crow,rep,CO,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2669,Jahana Hayes,rep,CT,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2670,Jahana Hayes,rep,CT,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2671,Michael Waltz,rep,FL,2019-01-03,2021-01-03,Republican,2019,2021,Y
2672,Michael Waltz,rep,FL,2021-01-03,2023-01-03,Republican,2021,2023,Y
2673,W. Gregory Steube,rep,FL,2019-01-03,2021-01-03,Republican,2019,2021,Y
2674,W. Gregory Steube,rep,FL,2021-01-03,2023-01-03,Republican,2021,2023,Y
2675,Lucy McBath,rep,GA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2676,Lucy McBath,rep,GA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2677,Michael F. Q. San Nicolas,rep,GU,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2678,Michael F. Q. San Nicolas,rep,GU,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2679,Cynthia Axne,rep,IA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2680,Cynthia Axne,rep,IA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2681,Russ Fulcher,rep,ID,2019-01-03,2021-01-03,Republican,2019,2021,Y
2682,Russ Fulcher,rep,ID,2021-01-03,2023-01-03,Republican,2021,2023,Y
2683,"Jesús G. ""Chuy"" García",rep,IL,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2684,"Jesús G. ""Chuy"" García",rep,IL,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2685,Sean Casten,rep,IL,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2686,Sean Casten,rep,IL,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2687,Lauren Underwood,rep,IL,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2688,Lauren Underwood,rep,IL,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2689,James R. Baird,rep,IN,2019-01-03,2021-01-03,Republican,2019,2021,Y
2690,James R. Baird,rep,IN,2021-01-03,2023-01-03,Republican,2021,2023,Y
2691,Greg Pence,rep,IN,2019-01-03,2021-01-03,Republican,2019,2021,Y
2692,Greg Pence,rep,IN,2021-01-03,2023-01-03,Republican,2021,2023,Y
2693,Sharice Davids,rep,KS,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2694,Sharice Davids,rep,KS,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2695,Lori Trahan,rep,MA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2696,Lori Trahan,rep,MA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2697,Ayanna Pressley,rep,MA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2698,Ayanna Pressley,rep,MA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2699,David J. Trone,rep,MD,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2700,David J. Trone,rep,MD,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2701,Elissa Slotkin,rep,MI,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2702,Elissa Slotkin,rep,MI,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2703,Andy Levin,rep,MI,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2704,Andy Levin,rep,MI,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2705,Haley M. Stevens,rep,MI,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2706,Haley M. Stevens,rep,MI,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2707,Rashida Tlaib,rep,MI,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2708,Rashida Tlaib,rep,MI,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2709,Jim Hagedorn,rep,MN,2019-01-03,2021-01-03,Republican,2019,2021,Y
2710,Jim Hagedorn,rep,MN,2021-01-03,2023-01-03,Republican,2021,2023,Y
2711,Angie Craig,rep,MN,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2712,Angie Craig,rep,MN,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2713,Dean Phillips,rep,MN,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2714,Dean Phillips,rep,MN,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2715,Ilhan Omar,rep,MN,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2716,Ilhan Omar,rep,MN,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2717,Pete Stauber,rep,MN,2019-01-03,2021-01-03,Republican,2019,2021,Y
2718,Pete Stauber,rep,MN,2021-01-03,2023-01-03,Republican,2021,2023,Y
2719,Michael Guest,rep,MS,2019-01-03,2021-01-03,Republican,2019,2021,Y
2720,Michael Guest,rep,MS,2021-01-03,2023-01-03,Republican,2021,2023,Y
2721,Kelly Armstrong,rep,ND,2019-01-03,2021-01-03,Republican,2019,2021,Y
2722,Kelly Armstrong,rep,ND,2021-01-03,2023-01-03,Republican,2021,2023,Y
2723,Chris Pappas,rep,NH,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2724,Chris Pappas,rep,NH,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2725,Jefferson Van Drew,rep,NJ,2019-01-03,2021-01-03,Republican,2019,2021,Y
2726,Jefferson Van Drew,rep,NJ,2021-01-03,2023-01-03,Republican,2021,2023,Y
2727,Andy Kim,rep,NJ,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2728,Andy Kim,rep,NJ,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2729,Tom Malinowski,rep,NJ,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2730,Tom Malinowski,rep,NJ,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2731,Mikie Sherrill,rep,NJ,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2732,Mikie Sherrill,rep,NJ,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2733,Debra A. Haaland,rep,NM,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2734,Debra A. Haaland,rep,NM,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2735,Susie Lee,rep,NV,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2736,Susie Lee,rep,NV,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2737,Alexandria Ocasio-Cortez,rep,NY,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2738,Alexandria Ocasio-Cortez,rep,NY,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2739,Antonio Delgado,rep,NY,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2740,Antonio Delgado,rep,NY,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2741,Anthony Gonzalez,rep,OH,2019-01-03,2021-01-03,Republican,2019,2021,Y
2742,Anthony Gonzalez,rep,OH,2021-01-03,2023-01-03,Republican,2021,2023,Y
2743,Madeleine Dean,rep,PA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2744,Madeleine Dean,rep,PA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2745,Chrissy Houlahan,rep,PA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2746,Chrissy Houlahan,rep,PA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2747,Daniel Meuser,rep,PA,2019-01-03,2021-01-03,Republican,2019,2021,Y
2748,Daniel Meuser,rep,PA,2021-01-03,2023-01-03,Republican,2021,2023,Y
2749,John Joyce,rep,PA,2019-01-03,2021-01-03,Republican,2019,2021,Y
2750,John Joyce,rep,PA,2021-01-03,2023-01-03,Republican,2021,2023,Y
2751,Guy Reschenthaler,rep,PA,2019-01-03,2021-01-03,Republican,2019,2021,Y
2752,Guy Reschenthaler,rep,PA,2021-01-03,2023-01-03,Republican,2021,2023,Y
2753,William R. Timmons IV,rep,SC,2019-01-03,2021-01-03,Republican,2019,2021,Y
2754,William R. Timmons IV,rep,SC,2021-01-03,2023-01-03,Republican,2021,2023,Y
2755,Dusty Johnson,rep,SD,2019-01-03,2021-01-03,Republican,2019,2021,Y
2756,Dusty Johnson,rep,SD,2021-01-03,2023-01-03,Republican,2021,2023,Y
2757,Tim Burchett,rep,TN,2019-01-03,2021-01-03,Republican,2019,2021,Y
2758,Tim Burchett,rep,TN,2021-01-03,2023-01-03,Republican,2021,2023,Y
2759,John Rose,rep,TN,2019-01-03,2021-01-03,Republican,2019,2021,Y
2760,John Rose,rep,TN,2021-01-03,2023-01-03,Republican,2021,2023,Y
2761,Mark E. Green,rep,TN,2019-01-03,2021-01-03,Republican,2019,2021,Y
2762,Mark E. Green,rep,TN,2021-01-03,2023-01-03,Republican,2021,2023,Y
2763,Dan Crenshaw,rep,TX,2019-01-03,2021-01-03,Republican,2019,2021,Y
2764,Dan Crenshaw,rep,TX,2021-01-03,2023-01-03,Republican,2021,2023,Y
2765,Van Taylor,rep,TX,2019-01-03,2021-01-03,Republican,2019,2021,Y
2766,Van Taylor,rep,TX,2021-01-03,2023-01-03,Republican,2021,2023,Y
2767,Lance Gooden,rep,TX,2019-01-03,2021-01-03,Republican,2019,2021,Y
2768,Lance Gooden,rep,TX,2021-01-03,2023-01-03,Republican,2021,2023,Y
2769,Lizzie Fletcher,rep,TX,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2770,Lizzie Fletcher,rep,TX,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2771,Veronica Escobar,rep,TX,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2772,Veronica Escobar,rep,TX,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2773,Chip Roy,rep,TX,2019-01-03,2021-01-03,Republican,2019,2021,Y
2774,Chip Roy,rep,TX,2021-01-03,2023-01-03,Republican,2021,2023,Y
2775,Sylvia R. Garcia,rep,TX,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2776,Sylvia R. Garcia,rep,TX,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2777,Colin Z. Allred,rep,TX,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2778,Colin Z. Allred,rep,TX,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2779,Elaine G. Luria,rep,VA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2780,Elaine G. Luria,rep,VA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2781,Ben Cline,rep,VA,2019-01-03,2021-01-03,Republican,2019,2021,Y
2782,Ben Cline,rep,VA,2021-01-03,2023-01-03,Republican,2021,2023,Y
2783,Abigail Davis Spanberger,rep,VA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2784,Abigail Davis Spanberger,rep,VA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2785,Jennifer Wexton,rep,VA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2786,Jennifer Wexton,rep,VA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2787,Kim Schrier,rep,WA,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2788,Kim Schrier,rep,WA,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2789,Bryan Steil,rep,WI,2019-01-03,2021-01-03,Republican,2019,2021,Y
2790,Bryan Steil,rep,WI,2021-01-03,2023-01-03,Republican,2021,2023,Y
2791,Carol D. Miller,rep,WV,2019-01-03,2021-01-03,Republican,2019,2021,Y
2792,Carol D. Miller,rep,WV,2021-01-03,2023-01-03,Republican,2021,2023,Y
2793,Rick Scott,sen,FL,2019-01-08,2025-01-03,Republican,2019,2025,
2794,Mike Braun,sen,IN,2019-01-03,2025-01-03,Republican,2019,2025,
2795,Josh Hawley,sen,MO,2019-01-03,2025-01-03,Republican,2019,2025,
2796,Mitt Romney,sen,UT,2019-01-03,2025-01-03,Republican,2019,2025,
2797,Jared F. Golden,rep,ME,2019-01-03,2021-01-03,Democrat,2019,2021,Y
2798,Jared F. Golden,rep,ME,2021-01-03,2023-01-03,Democrat,2021,2023,Y
2799,Fred Keller,rep,PA,2019-06-03,2021-01-03,Republican,2019,2021,Y
2800,Fred Keller,rep,PA,2021-01-03,2023-01-03,Republican,2021,2023,Y
2801,Dan Bishop,rep,NC,2019-09-17,2021-01-03,Republican,2019,2021,Y
2802,Dan Bishop,rep,NC,2021-01-03,2023-01-03,Republican,2021,2023,Y
2803,Gregory F. Murphy,rep,NC,2019-09-17,2021-01-03,Republican,2019,2021,Y
2804,Gregory F. Murphy,rep,NC,2021-01-03,2023-01-03,Republican,2021,2023,Y
